Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2022-01-03,SHREECEM.NS,27000.0,27349.849609375,26890.0,27247.400390625,26752.0546875,19537
2022-01-04,SHREECEM.NS,27247.400390625,27335.55078125,26658.5,26954.099609375,26464.0859375,26215
2022-01-05,SHREECEM.NS,26902.0,27300.0,26850.19921875,27214.650390625,26719.8984375,17262
2022-01-06,SHREECEM.NS,27000.0,27167.099609375,26250.650390625,26528.05078125,26045.78515625,25411
2022-01-07,SHREECEM.NS,26658.650390625,27266.25,26572.55078125,27046.25,26554.564453125,32658
2022-01-10,SHREECEM.NS,27000.0,27236.94921875,26820.05078125,26945.05078125,26455.203125,21424
2022-01-11,SHREECEM.NS,27000.5,27220.0,26800.0,27038.55078125,26547.00390625,26722
2022-01-12,SHREECEM.NS,27120.0,27283.69921875,26583.0,26715.5,26229.82421875,41881
2022-01-13,SHREECEM.NS,26888.0,26950.0,26360.0,26855.30078125,26367.0859375,32020
2022-01-14,SHREECEM.NS,26830.0,27150.0,26577.25,27078.44921875,26586.177734375,24063
2022-01-17,SHREECEM.NS,27005.0,27936.75,26654.5,27545.349609375,27044.58984375,47661
2022-01-18,SHREECEM.NS,27550.0,27639.650390625,26850.0,27155.55078125,26661.876953125,44022
2022-01-19,SHREECEM.NS,26950.5,27099.5,26350.0,26402.25,25922.271484375,48367
2022-01-20,SHREECEM.NS,26578.80078125,26713.0,25954.900390625,26072.349609375,25598.3671875,40050
2022-01-21,SHREECEM.NS,25885.0,25885.0,24811.55078125,25037.19921875,24582.0390625,133581
2022-01-24,SHREECEM.NS,25182.599609375,25289.94921875,24072.599609375,24320.900390625,23878.76171875,50537
2022-01-25,SHREECEM.NS,24100.0,24671.94921875,23500.05078125,24497.5,24052.146484375,43208
2022-01-27,SHREECEM.NS,24390.0,24390.0,23752.150390625,23961.80078125,23526.1875,38764
2022-01-28,SHREECEM.NS,23943.900390625,24597.80078125,23943.900390625,24124.69921875,23686.123046875,24109
2022-01-31,SHREECEM.NS,24550.0,24550.0,24210.599609375,24267.099609375,23825.935546875,19599
2022-02-01,SHREECEM.NS,24590.0,25635.0,24340.05078125,25489.650390625,25026.26171875,78151
2022-02-02,SHREECEM.NS,25590.0,25884.599609375,25160.0,25265.44921875,24806.138671875,25400
2022-02-03,SHREECEM.NS,25280.0,25399.94921875,24712.05078125,24800.900390625,24350.033203125,21469
2022-02-04,SHREECEM.NS,24805.0,25224.0,24625.0,24724.05078125,24274.580078125,34121
2022-02-07,SHREECEM.NS,24489.0,25125.0,24300.0,24865.55078125,24413.50390625,39058
2022-02-08,SHREECEM.NS,24920.0,25029.75,24507.05078125,24764.0,24313.802734375,29111
2022-02-09,SHREECEM.NS,24925.0,25599.0,24677.849609375,25466.150390625,25003.1875,32205
2022-02-10,SHREECEM.NS,25467.0,25559.900390625,25183.150390625,25247.400390625,24832.291015625,19294
2022-02-11,SHREECEM.NS,24900.0,25174.55078125,24680.05078125,24900.30078125,24490.904296875,19479
2022-02-14,SHREECEM.NS,24550.0,24630.0,23511.0,23589.19921875,23201.357421875,35182
2022-02-15,SHREECEM.NS,23605.0,24972.849609375,23589.19921875,24909.19921875,24499.65234375,53569
2022-02-16,SHREECEM.NS,24931.5,25184.599609375,24565.69921875,24916.349609375,24506.689453125,35980
2022-02-17,SHREECEM.NS,25189.75,25189.75,24579.25,24723.849609375,24317.353515625,30441
2022-02-18,SHREECEM.NS,24590.0,24740.0,24110.099609375,24349.55078125,23949.20703125,36614
2022-02-21,SHREECEM.NS,24340.0,24993.0,24050.05078125,24678.349609375,24272.599609375,65698
2022-02-22,SHREECEM.NS,23991.0,24550.0,23910.0,24393.69921875,23992.62890625,62313
2022-02-23,SHREECEM.NS,24600.0,24799.349609375,24146.0,24603.44921875,24198.935546875,46904
2022-02-24,SHREECEM.NS,24100.30078125,24229.19921875,22832.0,23152.25,22771.591796875,93756
2022-02-25,SHREECEM.NS,23615.30078125,24090.0,23500.0,23983.44921875,23589.125,46935
2022-02-28,SHREECEM.NS,23870.0,24496.0,23560.30078125,24414.69921875,24013.283203125,39994
2022-03-02,SHREECEM.NS,24105.0,24200.0,23656.0,23932.650390625,23539.16015625,44055
2022-03-03,SHREECEM.NS,24026.0,24226.0,22748.44921875,22827.05078125,22451.73828125,80837
2022-03-04,SHREECEM.NS,22899.0,22899.0,22116.650390625,22550.349609375,22179.5859375,92672
2022-03-07,SHREECEM.NS,22149.849609375,22370.150390625,21650.0,21990.349609375,21628.794921875,55412
2022-03-08,SHREECEM.NS,21985.0,22703.94921875,21712.0,22583.849609375,22212.537109375,51900
2022-03-09,SHREECEM.NS,22583.0,22697.900390625,21848.55078125,21964.650390625,21603.517578125,246411
2022-03-10,SHREECEM.NS,22300.0,22749.900390625,22050.0,22197.599609375,21832.634765625,342415
2022-03-11,SHREECEM.NS,22150.0,22434.400390625,21919.30078125,22394.599609375,22026.3984375,45123
2022-03-14,SHREECEM.NS,22394.599609375,22424.94921875,21960.0,22361.44921875,21993.79296875,31448
2022-03-15,SHREECEM.NS,22322.05078125,22850.0,22301.05078125,22800.5,22425.623046875,83329
2022-03-16,SHREECEM.NS,22950.0,23714.849609375,22762.900390625,23595.44921875,23207.50390625,58201
2022-03-17,SHREECEM.NS,23801.0,24385.0,23701.400390625,24090.19921875,23694.12109375,65189
2022-03-21,SHREECEM.NS,24188.05078125,24188.05078125,23333.0,23390.30078125,23005.728515625,50943
2022-03-22,SHREECEM.NS,23345.80078125,23669.5,23032.0,23373.30078125,22989.0078125,39121
2022-03-23,SHREECEM.NS,23460.0,23650.0,23275.0,23413.19921875,23028.25,39577
2022-03-24,SHREECEM.NS,23413.19921875,23630.0,23200.19921875,23273.75,22891.09375,29951
2022-03-25,SHREECEM.NS,23495.94921875,23495.94921875,23151.0,23259.349609375,22876.9296875,34349
2022-03-28,SHREECEM.NS,23411.55078125,23449.69921875,22905.0,23197.55078125,22816.146484375,28362
2022-03-29,SHREECEM.NS,23230.0,23740.0,23230.0,23645.55078125,23256.78125,31238
2022-03-30,SHREECEM.NS,23840.0,24150.0,23709.5,24089.150390625,23693.087890625,34361
2022-03-31,SHREECEM.NS,24309.0,24329.55078125,23905.75,24032.599609375,23637.46875,22006
2022-04-01,SHREECEM.NS,23995.0,24651.0,23951.05078125,24612.849609375,24208.177734375,34916
2022-04-04,SHREECEM.NS,24590.0,24820.0,24328.94921875,24765.05078125,24357.875,23605
2022-04-05,SHREECEM.NS,24720.0,25270.0,24682.5,25157.94921875,24744.314453125,32602
2022-04-06,SHREECEM.NS,25000.0,25278.5,24657.94921875,24733.0,24326.3515625,33643
2022-04-07,SHREECEM.NS,24730.0,25066.44921875,24567.0,24742.5,24335.697265625,30112
2022-04-08,SHREECEM.NS,24750.0,25290.0,24601.849609375,25260.650390625,24845.32421875,29884
2022-04-11,SHREECEM.NS,25260.650390625,25492.849609375,24951.0,25203.650390625,24789.265625,35975
2022-04-12,SHREECEM.NS,25100.0,25399.94921875,24850.0,25122.650390625,24709.59765625,46653
2022-04-13,SHREECEM.NS,25122.650390625,25515.349609375,25120.0,25363.55078125,24946.537109375,36907
2022-04-18,SHREECEM.NS,25170.0,25500.05078125,24900.0,25435.349609375,25017.154296875,34525
2022-04-19,SHREECEM.NS,25400.0,25775.349609375,24649.400390625,24860.900390625,24452.150390625,38327
2022-04-20,SHREECEM.NS,25099.0,25775.0,24880.05078125,25713.849609375,25291.078125,46140
2022-04-21,SHREECEM.NS,25750.0,26100.0,25625.099609375,26056.55078125,25628.14453125,20640
2022-04-22,SHREECEM.NS,25801.099609375,26015.0,25605.849609375,25855.25,25430.15234375,17334
2022-04-25,SHREECEM.NS,25700.5,26023.349609375,25515.0,25649.599609375,25227.884765625,26453
2022-04-26,SHREECEM.NS,25975.0,26330.75,25840.5,26171.30078125,25741.005859375,26557
2022-04-27,SHREECEM.NS,26011.0,26080.0,25441.94921875,25574.80078125,25154.310546875,26064
2022-04-28,SHREECEM.NS,25890.0,26075.0,25482.400390625,25872.599609375,25447.216796875,27928
2022-04-29,SHREECEM.NS,25872.80078125,26340.0,25777.55078125,25921.5,25495.3125,34276
2022-05-02,SHREECEM.NS,25812.849609375,26284.75,25601.44921875,26230.19921875,25798.935546875,33592
2022-05-04,SHREECEM.NS,26199.0,26199.0,25108.099609375,25193.5,24779.279296875,29265
2022-05-05,SHREECEM.NS,25427.30078125,26100.0,25018.099609375,25088.650390625,24676.15625,33435
2022-05-06,SHREECEM.NS,24850.0,25059.19921875,23850.0,23973.650390625,23579.48828125,43939
2022-05-09,SHREECEM.NS,23880.0,24187.69921875,23500.05078125,24058.30078125,23662.74609375,35191
2022-05-10,SHREECEM.NS,24000.30078125,24516.900390625,23899.150390625,24300.599609375,23901.0625,33489
