Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2022-01-03,ZEEL.NS,318.6499938964844,324.5,318.6499938964844,322.95001220703125,310.3995056152344,5400666
2022-01-04,ZEEL.NS,324.6000061035156,329.3999938964844,321.1499938964844,322.3500061035156,309.8228454589844,8071486
2022-01-05,ZEEL.NS,322.5,322.79998779296875,317.3999938964844,319.04998779296875,306.6510314941406,5910270
2022-01-06,ZEEL.NS,316.25,325.6000061035156,315.25,324.54998779296875,311.9372863769531,8785346
2022-01-07,ZEEL.NS,327.5,327.8500061035156,319.0,320.79998779296875,308.3330383300781,7530603
2022-01-10,ZEEL.NS,322.45001220703125,330.5,320.54998779296875,328.29998779296875,315.54156494140625,10038793
2022-01-11,ZEEL.NS,329.5,332.20001220703125,323.20001220703125,324.70001220703125,312.08148193359375,8086625
2022-01-12,ZEEL.NS,326.20001220703125,328.5,323.5,325.8999938964844,313.23486328125,4997507
2022-01-13,ZEEL.NS,325.8999938964844,328.6000061035156,323.25,325.45001220703125,312.8023681640625,4034933
2022-01-14,ZEEL.NS,325.0,326.70001220703125,320.6000061035156,322.54998779296875,310.0150451660156,4719499
2022-01-17,ZEEL.NS,324.1000061035156,325.0,320.3999938964844,323.6000061035156,311.0242614746094,5322246
2022-01-18,ZEEL.NS,324.79998779296875,324.79998779296875,315.25,316.6000061035156,304.2962646484375,8259952
2022-01-19,ZEEL.NS,316.45001220703125,318.5,308.6000061035156,317.54998779296875,305.2093505859375,7401104
2022-01-20,ZEEL.NS,317.45001220703125,317.45001220703125,307.20001220703125,308.45001220703125,296.4630126953125,10663352
2022-01-21,ZEEL.NS,308.5,308.5,286.1000061035156,289.3500061035156,278.1052551269531,14111047
2022-01-24,ZEEL.NS,290.45001220703125,290.70001220703125,262.5,268.1000061035156,257.68109130859375,28800291
2022-01-25,ZEEL.NS,266.8999938964844,289.75,264.25,288.79998779296875,277.5766296386719,19734730
2022-01-27,ZEEL.NS,284.0,286.54998779296875,278.54998779296875,283.20001220703125,272.19427490234375,10806939
2022-01-28,ZEEL.NS,285.3999938964844,292.70001220703125,284.0,285.5,274.4048767089844,9119101
2022-01-31,ZEEL.NS,290.0,294.54998779296875,288.70001220703125,289.54998779296875,278.2974548339844,8827496
2022-02-01,ZEEL.NS,293.1000061035156,293.3500061035156,285.0,289.6000061035156,278.3455810546875,7873540
2022-02-02,ZEEL.NS,293.1000061035156,296.0,290.6000061035156,292.54998779296875,281.1808776855469,6392749
2022-02-03,ZEEL.NS,284.29998779296875,292.0,278.6000061035156,287.5,276.3271789550781,12970686
2022-02-04,ZEEL.NS,287.70001220703125,288.75,276.6000061035156,278.29998779296875,267.48468017578125,10466445
2022-02-07,ZEEL.NS,276.0,280.6499938964844,273.8500061035156,275.5,264.79351806640625,5716433
2022-02-08,ZEEL.NS,276.04998779296875,278.0,267.29998779296875,270.79998779296875,260.276123046875,6048793
2022-02-09,ZEEL.NS,273.0,276.29998779296875,267.1000061035156,268.1000061035156,257.68109130859375,8165778
2022-02-10,ZEEL.NS,269.8999938964844,270.6000061035156,263.0,263.79998779296875,253.5481719970703,12375550
2022-02-11,ZEEL.NS,263.5,267.5,260.70001220703125,261.8999938964844,251.72203063964844,11096932
2022-02-14,ZEEL.NS,257.0,260.04998779296875,248.0500030517578,249.35000610351562,239.65975952148438,11162019
2022-02-15,ZEEL.NS,252.0,268.8999938964844,251.60000610351562,267.54998779296875,257.1524353027344,20413908
2022-02-16,ZEEL.NS,269.0,272.5,266.0,267.6499938964844,257.2485656738281,11455108
2022-02-17,ZEEL.NS,268.04998779296875,269.0,261.8500061035156,263.0,252.77926635742188,5741013
2022-02-18,ZEEL.NS,262.5,267.8999938964844,260.1000061035156,261.3999938964844,251.241455078125,7291926
2022-02-21,ZEEL.NS,258.0,261.8500061035156,252.8000030517578,254.35000610351562,244.4654541015625,9746915
2022-02-22,ZEEL.NS,245.0,250.9499969482422,237.10000610351562,240.4499969482422,231.10562133789062,14021583
2022-02-23,ZEEL.NS,244.75,246.0,239.1999969482422,240.1999969482422,230.86534118652344,10738414
2022-02-24,ZEEL.NS,230.0,233.89999389648438,218.85000610351562,221.1999969482422,212.6037139892578,21321440
2022-02-25,ZEEL.NS,230.9499969482422,239.0500030517578,227.14999389648438,231.35000610351562,222.35926818847656,16615490
2022-02-28,ZEEL.NS,226.8000030517578,233.0,219.5,229.25,220.34088134765625,27664374
2022-03-02,ZEEL.NS,229.25,241.25,227.1999969482422,237.85000610351562,228.60667419433594,17541419
2022-03-03,ZEEL.NS,241.5,244.0,235.60000610351562,238.0,228.75083923339844,10838206
2022-03-04,ZEEL.NS,236.0,238.60000610351562,221.10000610351562,224.14999389648438,215.43907165527344,13748778
2022-03-07,ZEEL.NS,219.39999389648438,239.8000030517578,215.35000610351562,238.0,228.75083923339844,19826821
2022-03-08,ZEEL.NS,236.25,240.10000610351562,228.75,236.6999969482422,227.50135803222656,13268000
2022-03-09,ZEEL.NS,238.0,252.3000030517578,235.60000610351562,250.60000610351562,240.86119079589844,18640774
2022-03-10,ZEEL.NS,258.0,258.0,245.0,246.8000030517578,237.2088623046875,12616988
2022-03-11,ZEEL.NS,247.10000610351562,253.5,241.0,242.4499969482422,233.0279083251953,15568427
2022-03-14,ZEEL.NS,244.89999389648438,262.79998779296875,244.10000610351562,259.20001220703125,249.12696838378906,27764946
2022-03-15,ZEEL.NS,260.0,263.95001220703125,252.60000610351562,253.9499969482422,244.08099365234375,15453515
2022-03-16,ZEEL.NS,259.0,259.0,253.0,254.14999389648438,244.273193359375,8512767
2022-03-17,ZEEL.NS,259.79998779296875,261.75,255.8000030517578,258.79998779296875,248.7425079345703,9120713
2022-03-21,ZEEL.NS,258.95001220703125,263.29998779296875,256.1000061035156,256.79998779296875,246.82020568847656,8909916
2022-03-22,ZEEL.NS,257.0,258.70001220703125,243.0500030517578,248.5500030517578,238.89085388183594,14965332
2022-03-23,ZEEL.NS,251.0,260.8999938964844,244.1999969482422,256.04998779296875,246.099365234375,18175302
2022-03-24,ZEEL.NS,281.6499938964844,307.25,281.6499938964844,298.8999938964844,287.28411865234375,86772872
2022-03-25,ZEEL.NS,303.0,303.75,293.0,295.1000061035156,283.6318359375,30465535
2022-03-28,ZEEL.NS,295.5,297.54998779296875,288.3500061035156,289.8999938964844,278.6338806152344,14722885
2022-03-29,ZEEL.NS,295.0,296.0,281.3500061035156,284.70001220703125,273.635986328125,18848071
2022-03-30,ZEEL.NS,286.8500061035156,298.5,284.0,294.0,282.5745544433594,19227857
2022-03-31,ZEEL.NS,295.5,295.5,286.95001220703125,288.3500061035156,277.1441345214844,7805589
2022-04-01,ZEEL.NS,288.0,301.8999938964844,285.1499938964844,299.79998779296875,288.1491394042969,13698030
2022-04-04,ZEEL.NS,299.79998779296875,308.70001220703125,297.6000061035156,302.75,290.9845275878906,12108609
2022-04-05,ZEEL.NS,304.5,307.0,298.3999938964844,300.1499938964844,288.48553466796875,9511869
2022-04-06,ZEEL.NS,299.79998779296875,305.0,287.1000061035156,290.8999938964844,279.59503173828125,21387631
2022-04-07,ZEEL.NS,285.0,296.8999938964844,283.20001220703125,284.75,273.68402099609375,67870863
2022-04-08,ZEEL.NS,286.79998779296875,288.95001220703125,283.0,286.0,274.8854675292969,9961914
2022-04-11,ZEEL.NS,287.3999938964844,292.3999938964844,284.6499938964844,290.79998779296875,279.4989013671875,9139147
2022-04-12,ZEEL.NS,290.79998779296875,290.79998779296875,279.3500061035156,282.29998779296875,271.3292236328125,12633268
2022-04-13,ZEEL.NS,284.29998779296875,285.5,278.04998779296875,279.29998779296875,268.4458312988281,11132353
2022-04-18,ZEEL.NS,273.1000061035156,277.5,267.3999938964844,274.1499938964844,263.4959716796875,16517544
2022-04-19,ZEEL.NS,277.0,280.5,261.45001220703125,267.6499938964844,257.2485656738281,10774664
2022-04-20,ZEEL.NS,268.95001220703125,272.0,263.6000061035156,265.6499938964844,255.3262939453125,7317765
2022-04-21,ZEEL.NS,267.3500061035156,270.29998779296875,266.0,266.95001220703125,256.5758056640625,7922326
2022-04-22,ZEEL.NS,265.1000061035156,276.45001220703125,264.0,269.6499938964844,259.17083740234375,12008805
2022-04-25,ZEEL.NS,268.0,268.0,256.6000061035156,259.45001220703125,249.36724853515625,11936505
2022-04-26,ZEEL.NS,262.0,264.04998779296875,259.29998779296875,261.0,250.8570098876953,6874717
2022-04-27,ZEEL.NS,260.0,261.25,252.3000030517578,253.8000030517578,243.9368133544922,9546533
2022-04-28,ZEEL.NS,256.3500061035156,256.79998779296875,247.60000610351562,255.60000610351562,245.6668701171875,13389263
2022-04-29,ZEEL.NS,258.5,259.3500061035156,247.0,248.14999389648438,238.50637817382812,10858160
2022-05-02,ZEEL.NS,245.14999389648438,257.6000061035156,243.25,255.39999389648438,245.47462463378906,9807698
2022-05-04,ZEEL.NS,257.6000061035156,258.6000061035156,242.64999389648438,243.8000030517578,234.32545471191406,10533122
2022-05-05,ZEEL.NS,246.35000610351562,252.4499969482422,242.35000610351562,244.35000610351562,234.85406494140625,6845453
2022-05-06,ZEEL.NS,240.0,249.6999969482422,237.75,248.25,238.60250854492188,9042587
2022-05-09,ZEEL.NS,245.64999389648438,248.39999389648438,232.1999969482422,234.85000610351562,225.72325134277344,13981930
2022-05-10,ZEEL.NS,236.3000030517578,239.0,231.3000030517578,232.64999389648438,223.60874938964844,16954377
2022-05-11,ZEEL.NS,233.9499969482422,241.4499969482422,229.35000610351562,239.5500030517578,230.2406005859375,14030026
2022-05-12,ZEEL.NS,235.0,240.5500030517578,233.0500030517578,236.25,227.06884765625,9306586
2022-05-13,ZEEL.NS,239.0500030517578,247.5,237.5500030517578,239.25,229.9522705078125,9029271
2022-05-16,ZEEL.NS,241.0,241.85000610351562,235.5500030517578,239.6999969482422,230.384765625,5814197
2022-05-17,ZEEL.NS,241.9499969482422,246.89999389648438,239.25,246.0500030517578,236.48800659179688,6091306
2022-05-18,ZEEL.NS,247.0,248.1999969482422,241.0,242.4499969482422,233.0279083251953,7269946
2022-05-19,ZEEL.NS,235.0,238.85000610351562,227.14999389648438,230.25,221.30201721191406,9742143
2022-05-20,ZEEL.NS,236.8000030517578,239.39999389648438,233.3000030517578,238.6999969482422,229.4236297607422,5651099
2022-05-23,ZEEL.NS,241.0,244.0,233.75,237.89999389648438,228.6547088623047,7727997
2022-05-24,ZEEL.NS,237.89999389648438,240.5500030517578,234.0,236.9499969482422,227.74163818359375,8267637
2022-05-25,ZEEL.NS,238.60000610351562,239.39999389648438,224.1999969482422,229.10000610351562,220.19671630859375,7610418
2022-05-26,ZEEL.NS,230.0,231.75,222.35000610351562,229.8000030517578,220.8695068359375,9419028
2022-05-27,ZEEL.NS,229.0500030517578,238.9499969482422,227.5500030517578,237.39999389648438,228.1741485595703,11730633
2022-05-30,ZEEL.NS,237.39999389648438,245.6999969482422,236.10000610351562,244.6999969482422,235.19044494628906,8134439
2022-05-31,ZEEL.NS,239.60000610351562,257.0,239.10000610351562,252.85000610351562,243.02374267578125,13992839
2022-06-01,ZEEL.NS,253.0,256.3999938964844,250.9499969482422,253.14999389648438,243.3120880126953,7109536
2022-06-02,ZEEL.NS,253.0,257.5,250.5,255.39999389648438,245.47462463378906,6971401
2022-06-03,ZEEL.NS,257.1499938964844,259.3999938964844,250.39999389648438,251.5,241.72618103027344,6538215
2022-06-06,ZEEL.NS,250.8000030517578,253.4499969482422,244.25,249.0,239.32334899902344,4606156
2022-06-07,ZEEL.NS,248.6999969482422,248.6999969482422,237.1999969482422,238.0,228.75083923339844,6638940
2022-06-08,ZEEL.NS,238.0,243.4499969482422,238.0,238.8000030517578,229.51974487304688,6425645
2022-06-09,ZEEL.NS,238.0,241.14999389648438,236.1999969482422,240.1999969482422,230.86534118652344,4658413
2022-06-10,ZEEL.NS,238.0,239.35000610351562,235.1999969482422,236.14999389648438,226.9727325439453,4042028
2022-06-13,ZEEL.NS,232.6999969482422,232.8000030517578,219.60000610351562,226.6999969482422,217.8899688720703,19324289
2022-06-14,ZEEL.NS,226.75,230.5,220.10000610351562,222.9499969482422,214.2857208251953,13094527
2022-06-15,ZEEL.NS,227.5,229.5,220.25,221.0,212.4114990234375,10716437
2022-06-16,ZEEL.NS,224.0500030517578,224.8000030517578,212.0,213.5500030517578,205.2510223388672,12144356
2022-06-17,ZEEL.NS,213.0,217.8000030517578,209.89999389648438,214.8000030517578,206.45245361328125,10180352
2022-06-20,ZEEL.NS,215.60000610351562,216.0,200.5,208.64999389648438,200.5414276123047,9248842
2022-06-21,ZEEL.NS,213.0,222.60000610351562,211.10000610351562,221.5500030517578,212.9401092529297,9602280
2022-06-22,ZEEL.NS,219.5500030517578,221.39999389648438,210.0,211.3000030517578,203.0884552001953,7112101
2022-06-23,ZEEL.NS,210.5,218.5,210.39999389648438,214.75,206.4043731689453,8689798
2022-06-24,ZEEL.NS,216.0,222.35000610351562,215.5500030517578,220.9499969482422,212.36341857910156,6246679
2022-06-27,ZEEL.NS,224.0,225.60000610351562,221.0,222.10000610351562,213.46875,6191126
2022-06-28,ZEEL.NS,221.60000610351562,221.60000610351562,215.25,217.25,208.80722045898438,6991281
2022-06-29,ZEEL.NS,215.0,216.5,212.39999389648438,212.89999389648438,204.6262664794922,6359417
2022-06-30,ZEEL.NS,213.0,216.25,212.0,214.10000610351562,205.77964782714844,6263209
2022-07-01,ZEEL.NS,213.0,215.85000610351562,210.60000610351562,215.3000030517578,206.93299865722656,4131369
2022-07-04,ZEEL.NS,216.39999389648438,220.0,213.10000610351562,219.1999969482422,210.6814422607422,4711613
2022-07-05,ZEEL.NS,220.4499969482422,221.25,214.0,215.35000610351562,206.9810791015625,4722722
2022-07-06,ZEEL.NS,215.39999389648438,224.85000610351562,213.5,223.64999389648438,214.95851135253906,7153218
2022-07-07,ZEEL.NS,224.8000030517578,226.10000610351562,219.35000610351562,223.0500030517578,214.38182067871094,5442187
2022-07-08,ZEEL.NS,225.0,229.5,222.5500030517578,223.85000610351562,215.15072631835938,9254189
2022-07-11,ZEEL.NS,221.5,225.8000030517578,220.39999389648438,224.14999389648438,215.43907165527344,4438442
2022-07-12,ZEEL.NS,223.1999969482422,225.6999969482422,220.0,220.8000030517578,212.21926879882812,3381170
2022-07-13,ZEEL.NS,222.5,225.35000610351562,220.5,223.10000610351562,214.4298858642578,4251873
2022-07-14,ZEEL.NS,223.0,227.1999969482422,222.14999389648438,224.39999389648438,215.6793670654297,4711666
