metric,value
Free Cash Flow,41351800000.0
Repayment Of Debt,
Issuance Of Debt,702900000.0
Issuance Of Capital Stock,104100000.0
Capital Expenditure,-7878900000.0
End Cash Position,6049100000.0
Other Cash Adjustment Outside Changein Cash,
Beginning Cash Position,2263000000.0
Changes In Cash,3786100000.0
Financing Cash Flow,-27165900000.0
Net Other Financing Charges,125800000.0
Interest Paid Cff,-763700000.0
Cash Dividends Paid,-27020900000.0
Net Common Stock Issuance,104100000.0
Common Stock Issuance,104100000.0
Net Issuance Payments Of Debt,502000000.0
Net Short Term Debt Issuance,702900000.0
Short Term Debt Payments,
Short Term Debt Issuance,702900000.0
Net Long Term Debt Issuance,-200900000.0
Investing Cash Flow,-18278700000.0
Net Other Investing Changes,979600000.0
Interest Received Cfi,3013100000.0
Dividends Received Cfi,610600000.0
Net Investment Purchase And Sale,-8716000000.0
Sale Of Investment,453066700000.0
Purchase Of Investment,-461782700000.0
Net Business Purchase And Sale,-6394100000.0
Purchase Of Business,-6394100000.0
Net PPE Purchase And Sale,107000000.0
Sale Of PPE,107000000.0
Capital Expenditure Reported,-7878900000.0
Operating Cash Flow,49230700000.0
Taxes Refund Paid,-13291700000.0
Change In Working Capital,10071700000.0
Change In Other Current Liabilities,501100000.0
Change In Other Current Assets,-384000000.0
Change In Payable,8627200000.0
Change In Inventory,4900000.0
Change In Receivables,674600000.0
Other Non Cash Items,-2249400000.0
Stock Based Compensation,237400000.0
Provisionand Write Offof Assets,196600000.0
Deferred Tax,13480400000.0
Depreciation And Amortization,7573600000.0
Amortization Cash Flow,1313400000.0
Depreciation,6260200000.0
Gain Loss On Investment Securities,-5424200000.0
Net Foreign Currency Exchange Gain Loss,19200000.0
Gain Loss On Sale Of PPE,-7000000.0
Net Income From Continuing Operations,37421600000.0
