metric,value
Tax Effect Of Unusual Items,569419620.0
Tax Rate For Calcs,0.2478
Normalized EBITDA,202781900000.0
Total Unusual Items,2297900000.0
Total Unusual Items Excluding Goodwill,2297900000.0
Net Income From Continuing Operation Net Minority Interest,68272600000.0
Reconciled Depreciation,45290100000.0
Reconciled Cost Of Revenue,672950600000.0
EBITDA,205079800000.0
EBIT,159789700000.0
Net Interest Income,-8785200000.0
Interest Expense,12522600000.0
Interest Income,3872100000.0
Normalized Income,66544119620.0
Net Income From Continuing And Discontinued Operation,68272600000.0
Total Expenses,1042070900000.0
Rent Expense Supplemental,2416600000.0
Diluted Average Shares,659835362.0
Basic Average Shares,659217378.0
Diluted EPS,103.47
Basic EPS,103.57
Diluted NI Availto Com Stockholders,68272600000.0
Net Income Common Stockholders,68272600000.0
Otherunder Preferred Stock Dividend,0.0
Net Income,68272600000.0
Minority Interests,-42509400000.0
Net Income Including Noncontrolling Interests,110782000000.0
Net Income Discontinuous Operations,0.0
Net Income Continuous Operations,110782000000.0
Tax Provision,36485100000.0
Pretax Income,147267100000.0
Other Non Operating Income Expenses,1467700000.0
Special Income Charges,-335900000.0
Other Special Charges,110100000.0
Write Off,225800000.0
Impairment Of Capital Assets,
Restructuring And Mergern Acquisition,880300000.0
Net Non Operating Interest Income Expense,-8785200000.0
Total Other Finance Cost,134700000.0
Interest Expense Non Operating,12522600000.0
Interest Income Non Operating,3872100000.0
Operating Income,122595600000.0
Operating Expense,369120300000.0
Other Operating Expenses,68498800000.0
Depreciation And Amortization In Income Statement,45290100000.0
Amortization,6334400000.0
Depreciation Income Statement,38955700000.0
Selling General And Administration,190382200000.0
Selling And Marketing Expense,187467900000.0
General And Administrative Expense,2914300000.0
Rent And Landing Fees,2416600000.0
Gross Profit,491715900000.0
Cost Of Revenue,672950600000.0
Total Revenue,1164666500000.0
Operating Revenue,1164666500000.0
