metric,value
Tax Effect Of Unusual Items,700837980.0
Tax Rate For Calcs,0.1882
Normalized EBITDA,176111100000.0
Total Unusual Items,3723900000.0
Total Unusual Items Excluding Goodwill,3723900000.0
Net Income From Continuing Operation Net Minority Interest,70340400000.0
Reconciled Depreciation,41241300000.0
Reconciled Cost Of Revenue,507843400000.0
EBITDA,179835000000.0
EBIT,138593700000.0
Net Interest Income,-10271000000.0
Interest Expense,12325100000.0
Interest Income,2230400000.0
Normalized Income,67317337980.0
Net Income From Continuing And Discontinued Operation,75497800000.0
Total Expenses,816638800000.0
Rent Expense Supplemental,1875800000.0
Diluted Average Shares,660227550.0
Basic Average Shares,659291420.0
Diluted EPS,114.345339
Basic EPS,114.524626
Diluted NI Availto Com Stockholders,75497800000.0
Net Income Common Stockholders,75497800000.0
Otherunder Preferred Stock Dividend,0.0
Net Income,75497800000.0
Minority Interests,-36565100000.0
Net Income Including Noncontrolling Interests,112062900000.0
Net Income Discontinuous Operations,5157400000.0
Net Income Continuous Operations,106905500000.0
Tax Provision,19363100000.0
Pretax Income,126268600000.0
Other Non Operating Income Expenses,1203600000.0
Special Income Charges,-742700000.0
Other Special Charges,373300000.0
Write Off,369400000.0
Impairment Of Capital Assets,0.0
Restructuring And Mergern Acquisition,0.0
Net Non Operating Interest Income Expense,-10271000000.0
Total Other Finance Cost,176300000.0
Interest Expense Non Operating,12325100000.0
Interest Income Non Operating,2230400000.0
Operating Income,129248600000.0
Operating Expense,308795400000.0
Other Operating Expenses,51205600000.0
Depreciation And Amortization In Income Statement,41241300000.0
Amortization,6030700000.0
Depreciation Income Statement,35210600000.0
Selling General And Administration,160565500000.0
Selling And Marketing Expense,158399800000.0
General And Administrative Expense,2165700000.0
Rent And Landing Fees,1875800000.0
Gross Profit,438044000000.0
Cost Of Revenue,507843400000.0
Total Revenue,945887400000.0
Operating Revenue,945887400000.0
