metric,value
Tax Effect Of Unusual Items,966810594.380102
Tax Rate For Calcs,0.23225
Normalized EBITDA,100488900000.0
Total Unusual Items,4162800000.0
Total Unusual Items Excluding Goodwill,4162800000.0
Net Income From Continuing Operation Net Minority Interest,77082400000.0
Reconciled Depreciation,3647700000.0
Reconciled Cost Of Revenue,323879500000.0
EBITDA,104651700000.0
EBIT,101004000000.0
Net Interest Income,8989400000.0
Interest Expense,603600000.0
Interest Income,9593000000.0
Normalized Income,73886410594.3801
Net Income From Continuing And Discontinued Operation,77082400000.0
Total Expenses,355107800000.0
Rent Expense Supplemental,212300000.0
Diluted Average Shares,282975118.0
Basic Average Shares,282695661.0
Diluted EPS,272.4
Basic EPS,272.7
Diluted NI Availto Com Stockholders,77082400000.0
Net Income Common Stockholders,77082400000.0
Otherunder Preferred Stock Dividend,0.0
Net Income,77082400000.0
Minority Interests,0.0
Net Income Including Noncontrolling Interests,77082400000.0
Net Income Continuous Operations,77082400000.0
Tax Provision,23318000000.0
Pretax Income,100400400000.0
Other Non Operating Income Expenses,372900000.0
Special Income Charges,-156600000.0
Other Special Charges,-33100000.0
Write Off,189700000.0
Net Non Operating Interest Income Expense,8989400000.0
Interest Expense Non Operating,603600000.0
Interest Income Non Operating,9593000000.0
Operating Income,82713000000.0
Operating Expense,31228300000.0
Other Operating Expenses,13521600000.0
Depreciation And Amortization In Income Statement,3647700000.0
Amortization,192100000.0
Depreciation Income Statement,3455600000.0
Selling General And Administration,6943700000.0
Selling And Marketing Expense,6762400000.0
General And Administrative Expense,181300000.0
Rent And Landing Fees,212300000.0
Gross Profit,113941300000.0
Cost Of Revenue,323879500000.0
Total Revenue,437820800000.0
Operating Revenue,437820800000.0
